식사군,음식분류,음식코드,음식명,재료코드,재료명,재료량(g),에너지(kcal),탄수화물(g),지질(g),식물성 지질(g),동물성 지질(g),단백질(g),식물성 단백질(g),동물성 단백질(g),총 식이섬유(g),수용성 식이섬유(g),불용성 식이섬유(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),수분(g),회분(g),비타민 A (RAE)(μg RAE),비타민 A (RE)(μg RE),레티놀(μg),베타카로틴(μg),비타민 D(μg),비타민 D2 (μg),비타민 D3(μg),비타민 E(mg),비타민 E_α(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),비타민 C(mg),티아민(mg),리보플라빈(mg),나이아신(mg),나이아신(NE)(mg),니코틴산 (mg),니코틴아마이드(mg),비타민 B6(mg),엽산(μg DFE),엽산 - 식품 엽산(μg),엽산 - 첨가 엽산(μg),비타민 B12(μg),판토텐산(mg),비오틴(μg),피리독신(mg),칼슘(mg),식물성 칼슘(mg),동물성 칼슘(mg),인(mg),나트륨(mg),염소(mg),칼륨(mg),마그네슘(mg),철(mg),식물성 철(mg),동물성 철(mg),아연(mg),구리(μg),불소(mg),망간(mg),요오드(μg),셀레늄(μg),코발트(μg),몰리브덴(μg),콜레스테롤(mg),총지방산(g),총 포화지방산 (g),총 단일불포화지방산(g),총 다가불포화지방산(g),총 필수 지방산(g),오메가3지방산(g),오메가6지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),데세노산(10:1)(g),라우르산(12:0)(g),트라이데칸산(13:0)(g),미리스트산(14:0)(g),미리스톨레산(14:1)(g),펜타데칸산(15:0)(g),팔미트산(16:0)(g),팔리톨레산(16:1)(g),헵타데칸산(17:0)(g),헵타데센산(17:1)(g),스테아르산(18:0)(g),올레산(18:1)(g),박센산(18:1(n-7))(g),리놀레산(18:2(n-6))(g),알파리놀렌산(18:3(n-3))(g),감마리놀렌산(18:3(n-6))(g),스테아리돈산(18:4(n-3))(g),아라키드산(20:0)(g),가돌레산(20:1)(g),에이코사디에노산(20:2(n-6))(g),에이코사트리엔산(20:3(n-3))(g),에이코사트리에노산(20:3(n-6))(g),에이코사테르라에노산(20:4(n-3))(g),아라키돈산(20:4(n-6))(g),에이코펜타에노산(20:5(n-3))(g),헨에이코산산(21:0)(g),베헨산(22:0)(g),에루크산(22:1)(g),도코사디엔산(22:2)(g),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-6))(g),도코사헥사에노산(22:6(n-3))(g),트리코산산(23:0)(g),리그노세르산(24:0)(g),네르본산(24:1)(g),총 트랜스지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀렌산(18:3t)(g),총 아미노산(mg),필수아미노산(mg),비필수 아미노산(mg),이소루신(mg),루신(mg),라이신(mg),메티오닌(mg),페닐알라닌(mg),트레오닌(mg),트립토판(mg),발린(mg),히스티딘(mg),아르기닌(mg),티로신(mg),시스테인(mg),알라닌(mg),아스파르트산(mg),글루탐산(mg),글리신(mg),프롤린(mg),세린(mg),타우린(mg),함황아미노산 (mg),방향족아미노산(mg),곁가지아미노산(mg)
3,6,246041,마파두부조림_HS,1610040001b,고추가루,0.4,1.276,0.24248,0.0336,0.0336,0,0.05316,0.05316,0,0.1508,0.0252,0.1256,0.069800004,0,0.02576,0.044040002,0,0,0,0.05,0.02076,2.454332,4.90867,0,29.452,0,0,0,0.14664,0.110300004,0.10564,0.00284,0.029959999,0.0082,0,0,0,0,0.276208,0.276208,0,0,0.001708,0.008636,0.033732,0.038259998,0.003348,0.030384,0,0.38,0.38,0,0,9.76E-04,0.30088,2.28E-04,0.316,0.316,0,1.368,0.052,0,10.164,0.62,0.01956,0.01956,0,0.0108,2.776,0,0.00586,0.04168,0.01568,0,0.0744,0,0.032152,0.005912,0.003676,0.022372,0.022316,0.00144,0.020932,0,0,0,0,0,1.00E-04,0,3.56E-04,0,1.20E-05,0.004404,2.24E-04,4.80E-05,0,7.44E-04,0.002936,4.80E-04,0.020876,0.00144,4.00E-05,0,1.00E-04,3.20E-05,2.00E-05,0,0,0,0,0,4.00E-06,7.60E-05,0,0,0,0,0,0,6.80E-05,0,1.96E-04,8.00E-06,1.68E-04,2.00E-05,42.492,15.780001,26.712,1.42,2.824,1.896,0.516,1.64,1.732,0.272,1.952,0.752,2.776,1.252,1,2.156,9.052,6.792,2.184,2.984,1.292,0,1.516,3.164,6.196
3,6,246041,마파두부조림_HS,0611570200a,파: 대파,4,0.92,0.192,0.006,0.006,0,0.0712,0.0712,0,0.064,0.008,0.056,0.10520001,0.0016,0.049200002,0.05,0,0,0.0044,3.712,0.0188,0.92332,1.84668,0,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5016,3.5016,0,0.142,0.00264,0.00376,0.00572,0.00928,0.003,0.0027200002,0,0.8,0.8,0,0,0.03348,0,5.60E-04,0.96,0.96,0,1.2,0,0,7.24,0.4,0.0328,0.0328,0,0.0316,0.8,0,0.03012,0.3752,0,0,0.0764,0,0.0058,0.0026,3.20E-04,0.00288,0.0028799998,0.001,0.00188,0,0,0,0,0,8.00E-05,0,4.00E-05,0,0,0.00148,0,0,0,8.40E-04,3.20E-04,0,0.00188,0.001,0,0,4.00E-05,0,0,0,0,0,0,0,4.00E-05,8.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,43.28,16.32,26.96,1.4,2.84,2,0.48,1.8,2.48,0.2,1.88,0.96,2.28,1.32,0.44,1.92,5.72,11.76,1.56,1,3.24,0,0.92,3.32,6.12
3,6,246041,마파두부조림_HS,1420150000a,콩기름,3,27.45,0.0198,2.9793,2.9793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E-04,0,0,0,0,0,0,0,1.4781,0.28785002,0.18030001,0.0243,0.8172,0.4563,0,0,0,0,3.1548,3.1548002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792,0.1767,0,0,0,2.84961,0.43851,0.6513,1.71852,1.71852,0.19674,1.52181,0,0,0,0,0,0,0,0.00234,0,0,0.30642,0.00237,0.00243,0,0.10425,0.58488,0.04218,1.52181,0.19674,0,0,0.009,0.02187,0,0,0,0,0,0,0,0.01035,0,0,0,0,0,0,0.00372,0,0.04128,9.00E-04,0.02031,0.020070001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,246041,마파두부조림_HS,0610500100a,마늘: 국내산: 생것,2,2.56,0.5284,0.0032,0.0032,0,0.149,0.149,0,0.076,0.032,0.046,0.0046,0,0.0046,0,0,0,0,1.296,0.0242,0,0,0,0,0,0,0,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0.169,0.0029,0.00322,0.00996,0.0159,0.00936,6.00E-04,0,1.84,1.84,0,0,0.02168,0.0768,0.0021600001,0.24,0.24,0,3.12,0.06,0,10.62,0.48,0.0156,0.0156,0,0.0132,0.7,0,0.00502,0.0222,0.0692,0,0.2158,0,0.00296,0.0011,3.60E-04,0.00152,0.0015199999,0,0.00152,0,0,0,0,0,0,0,4.00E-05,0,0,9.80E-04,0,0,0,4.00E-05,3.40E-04,0,0.00152,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,0,0,0,0,0,0,2.00E-05,0,0,0,0,0,105.48,53.1,52.38,2,3.92,4.14,0.92,3.36,2.78,0.36,3.42,1.86,30.34,2.36,2.16,2.92,14.86,21.34,3,2.24,3.5,0,3.08,6.08,9.34
3,6,246041,마파두부조림_HS,0320060001a,물엿,2,6.42,1.6606,0,0,0,4.00E-04,4.00E-04,0,0,0,0,0.4412,0,0,0,0,0.4412,0,0.338,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.02,0.26,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0.08,0.06,0,0.06,0,0,0,0
1,10,246020,멸치견과류볶음_HS,0510110001b,아몬드: 말린것,6,34.86,1.2054,2.9976,2.9976,0,1.4064,1.4064,0,0.87,0.048,0.822,0.4092,0.4092,0,0,0,0,0,0.204,0.1866,0.085020006,0.16998,0,1.02,0,0,0,0.534,0.51132,0.5052,0.0047999998,0.0174,0,0.0066,0,0,0,0,0,0,0,0.00174,0.09276,0.22734,0.36372,0,0,0,4.44,4.44,0,0,0.0291,1.5234,0,22.08,22.08,0,31.38,0.36,0,46.8,20.1,0.2856,0.2856,0,0.2406,73.68,0,0.14754,0.0342,0,0,1.602,0,2.86848,0.2289,1.85976,0.77778,0.77718,0.00144,0.77634,0,0,0,0,0,2.40E-04,0,0.00174,0,3.60E-04,0.18366,0.01482,0.00144,0,0.03888,1.79658,0.04656,0.77574,0.00144,6.00E-04,0,0.00204,0.0018,0,0,0,0,0,0,0,6.00E-04,0,0,0,0,0,0,0,0,0.0020400002,0.00114,9.00E-04,0,1215.18,481.08,734.1,40.02,81.12,37.02,12.12,62.16,36.42,8.16,43.02,29.64,131.4,34.86,16.56,53.46,129.12,321,79.2,49.02,50.88,0,28.68,105.18,164.16
1,10,246020,멸치견과류볶음_HS,1110630301b,멸치: 소멸치: 자건,10,22.6,0.032,0.459,0,0.459,4.294,0,4.294,0,0,0,0,0,0,0,0,0,0,4.16,1.055,0,0,0,0,1.722,0,1.7219999,0.017,0.0017000001,0,1.00E-03,0.01,0.0039999997,0,1.00E-03,1.00E-03,0,0,0,0,0,0.0022,0.0096,0.2652,1.5145,0.0059,0.2593,0,10.2,10.2,0,0.645,0.0314,3.507,0.0046,62,0,62,81.6,264.6,0,53.1,33.8,0.091,0,0.091,0.486,6.1,0,0.0198,5.494,11.12,0,0.389,43.388,0.4409,0.13,0.046,0.2621,0.009099999,0.254,0.0065,0,0,0,0,0,3.00E-04,0,0.0165,0,0.0032000002,0.0756,0.0155,0.0042,0,0.0215,0.0169,0.0072999997,0.0044,0.0047,0.0014,0,0.001,0.0012,0,5.00E-04,4.00E-04,0,3.00E-04,0.0599,0,9.00E-04,3.00E-04,0.0016,0.0036,0,0.1854,0.0053,0.0016,0.0048,0.0028000001,5.00E-04,6.00E-04,0.0017000001,4661.9,2360,2301.9,189.2,353.7,421,118.8,183,339.3,75,226.5,163,290.5,158.2,34.5,260.9,458,748.8,211.7,189.6,203.2,37,153.3,416.2,769.4
1,10,246020,멸치견과류볶음_HS,0520070003e,해바라기씨: 볶은것,3,17.46,0.7221,1.494,1.494,0,0.5799,0.5799,0,0.333,0,0,0.0819,0,0,0,0,0,0,0.036,0.168,0.01251,0.02499,0,0.15,0,0,0,0.8259,0.80105996,0.783,0.0357,0,0.0072,0,0,0,0,0.081,0.081,0,0.042,0.00318,0.00738,0.21126,0.35876998,0,0,0.02412,7.11,7.11,0,0,0.21126,0,0,2.1,2.1,0,34.65,0.09,0,25.5,3.87,0.114,0.114,0,0.1587,54.9,0,0.0633,0,2.379,0,0,0,1.38774,0.15213,0.39291,0.8427,0.84,0,0.8427,0,0,0,0,0,0,0,0.00153,0,0,0.08424,0.00147,0,0,0.06636,0.39,0,0.84,0,0.0027,0,0,0.00144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.54,280.68,355.86,29.01,42.24,23.85,12.6,29.76,23.64,8.85,33.48,16.08,61.17,16.95,11.49,28.44,62.28,142.05,37.2,30.09,27.36,0,24.09,55.56,104.73
1,10,246020,멸치견과류볶음_HS,1420140000a,참기름,2,18.34,0.0028,1.9918,1.9918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0014,0.018339999,0.03666,0,0.22,0,0,0,0.8504,0.11554,0.0348,0,0.8038,0.0117999995,0,0,0,0,0.1824,0.1824,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,0.0766,3.00E-04,0.86,0.86,0,1.98,0.32,0,1.12,0.7,0.035,0.035,0,0.0098,1.68,0,0.00312,0,0,0,0,0,1.9114,0.29294,0.76338,0.84926,0.84309995,0.01068,0.83858,0,0,0,0,0,0,0,0,0,0,0.17386,0.00262,0.0013600001,0,0.10276,0.74004,0.01766,0.83242,0.01068,0.00616,0,0.01156,0.00306,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0.0016,0,0.00582,0,0.00582,0,0.82,0.28,0.54,0.04,0.14,0,0.02,0,0.02,0,0.06,0,0,0,0.04,0.06,0.02,0.1,0.04,0.24,0.04,0,0.06,0,0.24
1,10,246020,멸치견과류볶음_HS,0520010004e,참깨: 흰깨: 볶은것,1,5.57,0.2183,0.4511,0.4511,0,0.2596,0.2596,0,0.141,0.017,0.124,0,0,0,0,0,0,0,0.026,0.045,0.010829999,0.02167,0,0.13,0,0,0,0.2298,0.02386,0.0011999999,0,0.2258,0.0028,0,0,0,0,0,0,0,0,0.00345,0.02932,0.03747,0.094840005,0.034679998,0.00279,0,1.5,1.5,0,0,0.00628,0,0,8.54,8.54,0,7.02,0.02,0,4.59,3.53,0.0639,0.0639,0,0.0511,11.03,0,0.01304,0,0.0331,0,0.3858,0,0.43299,0.07098,0.1767,0.18476,0.18303,0.00172,0.18304,0,0,0,0,0,0,0,9.00E-05,0,0,0.04171,6.10E-04,3.30E-04,0,0.0251,0.17122,0.00404,0.18131,0.00172,0.00149,0,0.00276,7.80E-04,2.40E-04,0,0,0,0,0,0,5.60E-04,0,0,0,0,0,9.00E-05,3.50E-04,5.00E-05,5.50E-04,2.00E-04,2.60E-04,9.00E-05,215.97,101.21,114.76,7.77,15.48,6.14,5.72,10.13,8.05,3.45,9.86,5.64,28.97,7.59,4.48,10.77,18.62,43.55,11.64,7.65,10.46,0,10.2,21.17,33.11
1,10,246020,멸치견과류볶음_HS,0320060001a,물엿,5,16.05,4.1515,0,0,0,0.001,0.001,0,0,0,0,1.1029999,0,0,0,0,1.1029999,0,0.845,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.05,0.65,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.15,0.2,0.15,0,0.15,0,0,0,0
1,10,246020,멸치견과류볶음_HS,0310050003a,설탕: 백설탕,4,15.48,3.9984,4.00E-04,4.00E-04,0,0,0,0,0,0,0,3.988,3.988,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02376,0,0,0,0,0,0,0,0,0,0.0044,0,0,0.16,0.16,0,0,0.04,0,0.04,0.04,0.0052,0.0052,0,0,0,0,0,0,0.0684,0,0.2012,0,3.20E-04,3.20E-04,0,0,0,0,0,0,0,0,0,0,0,0,2.40E-04,0,0,8.00E-05,0,0,0,4.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0
1,10,246020,멸치견과류볶음_HS,1610010001i,간장: 왜간장(개량간장),7,3.78,0.3913,0.0133,0.0133,0,0.5187,0.5187,0,0.063,0.049,0.007,0.1946,0.049,0.0686,0.0763,0,0,0,5.04,1.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01351,0.03752,0.21882,0.25018,0.12243,0.09639,0,2.1,2.1,0,0,0.04144,0.1834,0,1.75,1.75,0,8.89,383.32,0,29.54,3.29,0.0763,0.0763,0,0.0266,0,0,0.04466,0.0826,2.1469,0,1.4189,0,4.20E-04,2.10E-04,7.00E-05,7.00E-05,7.00E-05,0,7.00E-05,0,0,0,0,0,0,0,0,0,0,7.00E-05,0,0,0,7.00E-05,7.00E-05,0,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-05,0,0,7.00E-05,362.18,158.2,203.98,17.01,29.61,10.64,3.85,15.61,14.21,1.89,16.17,7.63,41.58,6.58,4.34,23.8,29.33,86.1,32.55,0,21.28,0,8.19,24.08,62.79
1,10,246020,멸치견과류볶음_HS,0510040006e,땅콩: 볶은것,6,34.02,1.1946,2.7744,2.7744,0,1.71,1.71,0,0.63,0.048,0.582,0.3108,0.3108,0,0,0,0,0,0.162,0.159,0.02502,0.04998,0,0.3,0,0,0,0.279,0.10314,0.080400005,0.009000001,0.1794,0.0102,0,0,0,0,0,0,0,0,0.0051,0.01242,0.59328,0.82074,0,0,0,8.28,8.28,0,0,0.0657,1.7316,0.0015,4.02,4.02,0,28.56,0.24,0,47.94,11.94,0.1206,0.1206,0,0.2196,36.12,0,0.10608,0.2718,0.0726,0,14.9526,0,2.65962,0.51252,1.10634,1.03698,1.0304999,0.00186,1.03512,0,0,0,0,0,0,0,0.00102,0,2.40E-04,0.28392,0.00138,0.00348,0,0.08844,1.07064,0.01194,1.02864,0.00186,0.00534,0,0.03804,0.02118,0.00114,0,0,0,0,0,6.00E-04,0.06336,0.0012,0,0,0,0,0.0010200001,0.03246,0,0.0037800001,8.40E-04,0.00132,0.00162,1434.6,600.84,833.76,43.68,96.12,49.26,18.9,75.18,42.06,13.68,56.94,34.74,170.28,57.3,22.5,58.8,174,294.72,84.54,64.8,77.1,0,41.4,146.16,196.74
1,10,246020,멸치견과류볶음_HS,0520080001b,호박씨: 말린것,6,32.88,0.3204,2.8908,2.8908,0,2.121,2.121,0,0.294,0.03,0.264,0,0,0,0,0,0,0,0.402,0.2658,0.135,0.27,0,1.62,0,0,0,1.626,0.22812,0.075,0,1.5228,0.0282,0,0,0,0,0,0,0,0,0.00528,0.01098,0.09282,0.56856,0.087900005,0.00492,0,4.98,4.98,0,0,0.00696,0,0,2.28,2.28,0,69.24,0.36,0,41.28,30.18,0.5172,0.5172,0,0.3648,69.54,0,0.2268,0.3552,0.8004,0,7.6206,0,2.76084,0.49056,0.82416,1.4433,1.4428201,0.0066,1.43664,0,0,0,0,0,0,0,0.00324,0,4.20E-04,0.31002,0.0027,0.00258,0,0.15918,0.801,0.01788,1.43622,0.0066,0,0,0.0111,0.00264,4.80E-04,0,0,0,0,0,0,0.00402,0,0,0,0,0,0,0,0,0.0028199998,7.20E-04,0.00132,7.80E-04,1794.42,875.04,919.38,60.78,129.72,66.84,34.86,89.16,54,28.56,78.3,41.34,291.48,60.54,20.28,82.32,162.6,336.36,98.16,65.04,94.08,0,55.14,178.26,268.8
3,8,246079,목이버섯죽_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,246079,목이버섯죽_HS,0710090001a,목이버섯: 생것 ,40,5.2,2.088,0.076,0.076,0,0.316,0.316,0,1.44,0.28,1.16,0.048,0,0.048,0,0,0,0,37.44,0.096,0,0,0,0,0.152,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.0184,0.1292,0.1752,0.0576,0.071600005,0.0108,5.2,5.2,0,0,0.1964,2.232,0.0048,18,18,0,6,4,0,22,5.2,0.112,0.112,0,0.1,1.2,0,0.3152,0.352,0.152,0,0.492,0,0.0308,0.0056,0.0056,0.0196,0.0196,0.0012,0.0184,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.0012,0.0048,8.00E-04,0.0184,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-04,0,0,0,0,0,167.6,80.4,87.2,5.6,12.8,7.6,2,8.4,10,2.8,10.4,6.4,14.4,6,2.4,13.6,13.6,16.4,12.8,9.2,13.2,0,4.4,17.2,28.8
3,8,246079,목이버섯죽_HS,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,50,176.5,39.25,0.05,0.05,0,2.85,2.85,0,0.48,0,0,0,0,0,0,0,0,0,7.7,0.15,0.1665,0.3335,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.01,0.45,0,0,0,0,0,0,0,0,0,0,0,3,3,0,38.5,2.5,0,46,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,246079,목이버섯죽_HS,1420140000a,참기름,3,27.51,0.0042,2.9877,2.9877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0021,0.02751,0.05499,0,0.33,0,0,0,1.2756,0.17331,0.0522,0,1.2056999,0.0177,0,0,0,0,0.2736,0.27359998,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0.1149,4.50E-04,1.29,1.29,0,2.97,0.48,0,1.68,1.05,0.0525,0.0525,0,0.0147,2.52,0,0.00468,0,0,0,0,0,2.8671,0.43941,1.14507,1.27389,1.26465,0.01602,1.25787,0,0,0,0,0,0,0,0,0,0,0.26079,0.00393,0.0020400002,0,0.15414,1.11006,0.026490001,1.24863,0.01602,0.00924,0,0.01734,0.00459,0,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0.0024,0,0.00873,0,0.00873,0,1.23,0.42,0.81,0.06,0.21,0,0.03,0,0.03,0,0.09,0,0,0,0.06,0.09,0.03,0.15,0.06,0.36,0.06,0,0.09,0,0.36
2,6,246078,목이오리엔탈무침_HS,1610010006i,간장: 양조간장,8.5,8.755,1.4059,0,0,0,0.77775,0.77775,0,0.068,0.034,0.034,0,0,0,0,0,0,0,5.1085,1.20785,0,0,0,0,0,0,0,0.0034,0.0033999998,0.0033999998,0,0,0,0,0,0,0,0,0,0,0,0.003315,0.13804,0.111265,0.14739,0.040885,0.07038,0,3.06,3.06,0,0,0,0,0.0033999998,2.125,2.125,0,12.325,406.555,0,40.8,5.865,0.13855,0.13855,0,0.068,0.255,0,0.081855,0,0,0,2.8118,0,0.00187,4.25E-04,0.001445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-04,0,0,0,2.55E-04,0.001445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.84,274.21,380.63,36.04,53.805,37.06,4.505,32.98,27.2,2.21,36.55,13.175,30.685,9.265,5.695,34.34,74.035,152.32,30.43,38.675,35.87,0,10.2,44.455,126.395
2,6,246078,목이오리엔탈무침_HS,1420110000a,올리브유,10,92.1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.004,0.59169996,1.1833,0,7.1,0,0,0,1.122,1.037,1.02,0.017,0.085,0,0,0,0,0,5.746,5.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0.7,0,1.3,0,0,0,0,0,0,0,6.00E-04,0,0.243,0,0.965,0,9.5967,1.5725,7.0687,0.9499,0.8899,0.0711,0.8787,0,0,0,0,0,0,0,0,0,0,1.2274,0.116,0.0078000003,0,0.2871,6.6207,0.3096,0.8187,0.0711,0.06,0,0.0357,0.0224,0,0,0,0,0,0,0,0.0097,0,0,0,0,0,0,0.0048,0,0.0056000003,0.0039999997,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,246078,목이오리엔탈무침_HS,0710090001a,목이버섯: 생것 ,20,2.6,1.044,0.038,0.038,0,0.158,0.158,0,0.72,0.14,0.58,0.024,0,0.024,0,0,0,0,18.72,0.048,0,0,0,0,0.076,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0092,0.0646,0.0876,0.0288,0.035800003,0.0054,2.6,2.6,0,0,0.0982,1.116,0.0024,9,9,0,3,2,0,11,2.6,0.056,0.056,0,0.05,0.6,0,0.1576,0.176,0.076,0,0.246,0,0.0154,0.0028,0.0028,0.0098,0.0098,6.00E-04,0.0092,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,6.00E-04,0.0024,4.00E-04,0.0092,6.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,0,0,83.8,40.2,43.6,2.8,6.4,3.8,1,4.2,5,1.4,5.2,3.2,7.2,3,1.2,6.8,6.8,8.2,6.4,4.6,6.6,0,2.2,8.6,14.4
2,6,246078,목이오리엔탈무침_HS,1610400001b,후추: 분말,0.1,0.306,0.056,0.0041,0.0041,0,0.0113,0.0113,0,0.02458,0,0,0,0,0,0,0,0,0,0.0151,0.0038,0.011,0.022,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637,0,0,0,1.10E-04,2.20E-04,0.0011,0,0,0,3.40E-04,0.01,0,0,0,0,0,0,0.281,0.281,0,0.167,0.046,0,1.103,0,0.0195,0.0195,0,0.00142,1.1,0,0.00563,0.0082,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,246078,목이오리엔탈무침_HS,0610500100a,마늘: 국내산: 생것,1.5,1.92,0.3963,0.0024,0.0024,0,0.11175,0.11175,0,0.057,0.024,0.0345,0.00345,0,0.00345,0,0,0,0,0.972,0.01815,0,0,0,0,0,0,0,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0.12675,0.002175,0.002415,0.00747,0.011925001,0.00702,4.50E-04,0,1.38,1.38,0,0,0.01626,0.0576,0.00162,0.18,0.18,0,2.34,0.045,0,7.965,0.36,0.0117,0.0117,0,0.0099,0.525,0,0.003765,0.01665,0.0519,0,0.16185,0,0.00222,8.25E-04,2.70E-04,0.00114,0.00114,0,0.00114,0,0,0,0,0,0,0,3.00E-05,0,0,7.35E-04,0,0,0,3.00E-05,2.55E-04,0,0.00114,0,0,0,0,0,0,0,0,0,0,0,0,1.50E-05,0,0,0,0,0,0,1.50E-05,0,0,0,0,0,79.11,39.825,39.285,1.5,2.94,3.105,0.69,2.52,2.085,0.27,2.565,1.395,22.755,1.77,1.62,2.19,11.145,16.005,2.25,1.68,2.625,0,2.31,4.56,7.005
